@relation feature_abnormal_ICBCtrain-weka.filters.unsupervised.attribute.Remove-R1

@attribute transAmount numeric
@attribute maxMoney numeric
@attribute minMoney numeric
@attribute avgMoney numeric
@attribute IP numeric

@data
8691.6,12763.2785,3986.523,7279.542,0
6032.56,12763.2785,3986.523,7279.542,1
4210.22913,12763.2785,3986.523,7279.542,1
7993.06,12763.2785,3986.523,7279.542,1
3986.523,12763.2785,3986.523,7279.542,1
12763.2785,12763.2785,3986.523,7279.542,1
4778.008456,6875.6306,4778.008456,5524.473,1
6875.6306,6875.6306,4778.008456,5524.473,0
4919.78,6875.6306,4778.008456,5524.473,0
1089.37,12052.0418,1089.37,5717.815,0
1275.96749,12052.0418,1089.37,5717.815,0
8453.88,12052.0418,1089.37,5717.815,0
12052.0418,12052.0418,1089.37,5717.815,0
6499.7,13828.2,981.76156,6069.47,1
981.76156,13828.2,981.76156,6069.47,1
2968.22,13828.2,981.76156,6069.47,1
13828.2,13828.2,981.76156,6069.47,0
10684.7,11217.005,5102.19,8551.148,0
11217.005,11217.005,5102.19,8551.148,1
8985.3,11217.005,5102.19,8551.148,0
6556.637155,11217.005,5102.19,8551.148,1
9646.43,11217.005,5102.19,8551.148,0
7665.772,11217.005,5102.19,8551.148,1
5102.19,11217.005,5102.19,8551.148,1
7326.7,7326.7,2029.6703,5098.366,1
4539.45204,7326.7,2029.6703,5098.366,0
2029.6703,7326.7,2029.6703,5098.366,1
6497.6406,7326.7,2029.6703,5098.366,0
10191.919,10191.919,4727.94839,6614.532,0
4923.73,10191.919,4727.94839,6614.532,1
4727.94839,10191.919,4727.94839,6614.532,0
11764.013634,11764.013634,7122.084,9369.923,1
8107.081,11764.013634,7122.084,9369.923,1
7122.084,11764.013634,7122.084,9369.923,0
10486.51377,11764.013634,7122.084,9369.923,1
4506.9236,10263.015,4506.9236,7384.969,0
10263.015,10263.015,4506.9236,7384.969,1
7554.483,11800.72,7554.483,9768.74,1
11800.72,11800.72,7554.483,9768.74,1
10463.97,11800.72,7554.483,9768.74,0
9255.786,11800.72,7554.483,9768.74,1
6211.311706,8671.19553,3234.52847,6039.012,1
3234.52847,8671.19553,3234.52847,6039.012,0
8671.19553,8671.19553,3234.52847,6039.012,1
12647.752,12647.752,1423.0125,7035.382,1
1423.0125,12647.752,1423.0125,7035.382,1
11357.208,11357.208,3396.448144,5685.719,1
3396.448144,11357.208,3396.448144,5685.719,0
4262.2,11357.208,3396.448144,5685.719,1
3727.021,11357.208,3396.448144,5685.719,0
8978.45,9603.01592,4247.6,7324.211,0
4750.82,9603.01592,4247.6,7324.211,1
7453.583015,9603.01592,4247.6,7324.211,0
8911.8,9603.01592,4247.6,7324.211,0
9603.01592,9603.01592,4247.6,7324.211,1
4247.6,9603.01592,4247.6,7324.211,0
4435.217,4435.217,4435.217,4435.217,1
3928.994,14933.23212,3928.994,8901.542,1
7842.4,14933.23212,3928.994,8901.542,0
14933.23212,14933.23212,3928.994,8901.542,1
2544.745537,11003.605491,2544.745537,6896.686,0
11003.605491,11003.605491,2544.745537,6896.686,1
9311.432,11003.605491,2544.745537,6896.686,1
4726.96,11003.605491,2544.745537,6896.686,1
7319.176,7319.176,7319.176,7319.176,0
10464.83,11781.923,10464.83,11318.739,0
11709.465,11781.923,10464.83,11318.739,1
11781.923,11781.923,10464.83,11318.739,0
6240.322,10211.95846,4516.3,6989.527,1
4516.3,10211.95846,4516.3,6989.527,0
10211.95846,10211.95846,4516.3,6989.527,1
2839.04252,13545.78503,1889.8,7809.483,1
10497.51,13545.78503,1889.8,7809.483,1
1889.8,13545.78503,1889.8,7809.483,1
9350.55484,13545.78503,1889.8,7809.483,0
9534.269057,13545.78503,1889.8,7809.483,0
13545.78503,13545.78503,1889.8,7809.483,1
7009.42291,13545.78503,1889.8,7809.483,1
8724.221,8724.221,8724.221,8724.221,0
3334.14,7437.160387,1475.594284,4082.298,0
1475.594284,7437.160387,1475.594284,4082.298,1
7437.160387,7437.160387,1475.594284,4082.298,0
13124.83,13124.83,4425.10496,8017.183,0
6501.613296,13124.83,4425.10496,8017.183,1
4425.10496,13124.83,4425.10496,8017.183,1
12022.658836,12022.658836,4068.48,8045.569,0
4068.48,12022.658836,4068.48,8045.569,1
3518.10393,14253.94,3518.10393,8967.507,1
14253.94,14253.94,3518.10393,8967.507,0
8988,14253.94,3518.10393,8967.507,0
9109.98522,14253.94,3518.10393,8967.507,0
9651.87334,11041.6,9489.459736,10060.978,0
11041.6,11041.6,9489.459736,10060.978,1
9489.459736,11041.6,9489.459736,10060.978,0
10503.53966,14146.18097,2668.37801,7769.046,0
6512,14146.18097,2668.37801,7769.046,1
5015.13,14146.18097,2668.37801,7769.046,1
2668.37801,14146.18097,2668.37801,7769.046,1
14146.18097,14146.18097,2668.37801,7769.046,0
7545.363758,7545.363758,7545.363758,7545.364,0
4640.41011,5761.121,4640.41011,5200.766,0
5761.121,5761.121,4640.41011,5200.766,1
7287.310884,11047.219138,7287.310884,9509.53,0
11047.219138,11047.219138,7287.310884,9509.53,1
10194.06,11047.219138,7287.310884,9509.53,0
8649.7672,8843.24,5859.141,7784.049,0
5859.141,8843.24,5859.141,7784.049,1
8843.24,8843.24,5859.141,7784.049,1
4854.227,12837.13,4854.227,8845.679,0
12837.13,12837.13,4854.227,8845.679,0
4114.31,10117.851,4114.31,6586.32,1
10117.851,10117.851,4114.31,6586.32,1
5526.8,10117.851,4114.31,6586.32,1
9225.5011,14291.658715,3567.7,8997.138,0
12433.678,14291.658715,3567.7,8997.138,0
4363.9091,14291.658715,3567.7,8997.138,1
9902.5217,14291.658715,3567.7,8997.138,1
3567.7,14291.658715,3567.7,8997.138,0
9194.99977,14291.658715,3567.7,8997.138,0
14291.658715,14291.658715,3567.7,8997.138,1
9402.568,16046.5,9402.568,12724.534,1
16046.5,16046.5,9402.568,12724.534,1
14186.24,14186.24,6311.640204,10011.293,1
9536,14186.24,6311.640204,10011.293,0
6311.640204,14186.24,6311.640204,10011.293,1
9331.5,9331.5,4947.315807,7395.661,0
7908.1665,9331.5,4947.315807,7395.661,0
4947.315807,9331.5,4947.315807,7395.661,0
5696.64152,5696.64152,3545.6208,4621.131,0
3545.6208,5696.64152,3545.6208,4621.131,0
12042.031,12042.031,707.33773,6394.943,1
6435.461,12042.031,707.33773,6394.943,1
707.33773,12042.031,707.33773,6394.943,0
10226.7,10226.7,1719.04439,5820.841,1
5516.78,10226.7,1719.04439,5820.841,0
1719.04439,10226.7,1719.04439,5820.841,0
11095.2,11095.2,3198.246868,6205.398,1
5714.69342,11095.2,3198.246868,6205.398,0
3198.246868,11095.2,3198.246868,6205.398,1
4813.453,11095.2,3198.246868,6205.398,1
4319.36366,6243.05188,4319.36366,5080.105,0
4677.9,6243.05188,4319.36366,5080.105,1
6243.05188,6243.05188,4319.36366,5080.105,0
7494.918728,7494.918728,5104.22,6299.569,1
5104.22,7494.918728,5104.22,6299.569,0
6936.14,6936.14,6936.14,6936.14,0
5991.412502,10173.57,1495.400893,5721.085,1
10173.57,10173.57,1495.400893,5721.085,1
4469.93,10173.57,1495.400893,5721.085,1
8536.995891,10173.57,1495.400893,5721.085,0
1495.400893,10173.57,1495.400893,5721.085,0
3659.2,10173.57,1495.400893,5721.085,0
6206.91607,6206.91607,6206.91607,6206.916,0
7659.649,14735.35,5664.14752,9816.9,1
14735.35,14735.35,5664.14752,9816.9,0
9090.6,14735.35,5664.14752,9816.9,0
5664.14752,14735.35,5664.14752,9816.9,0
11934.7544,14735.35,5664.14752,9816.9,0
3566.4057,8595.58,3566.4057,6080.993,0
8595.58,8595.58,3566.4057,6080.993,0
7982.04599,9436.42,7982.04599,8709.233,0
9436.42,9436.42,7982.04599,8709.233,1
13688.425,13688.425,1105.8434,7085.61,0
6462.561,13688.425,1105.8434,7085.61,1
1105.8434,13688.425,1105.8434,7085.61,1
3905.035288,12504.137863,3905.035288,9070.254,0
10801.5875,12504.137863,3905.035288,9070.254,1
12504.137863,12504.137863,3905.035288,9070.254,0
6643.15,11720.8,3742.6744,7368.875,0
3742.6744,11720.8,3742.6744,7368.875,0
11720.8,11720.8,3742.6744,7368.875,1
3218.4686,3218.4686,3218.4686,3218.469,0
3064.596,10451.9372,3064.596,6758.267,1
10451.9372,10451.9372,3064.596,6758.267,1
1765.5134,15872.739,1765.5134,7694.16,0
15872.739,15872.739,1765.5134,7694.16,0
6363.7745,15872.739,1765.5134,7694.16,1
7841.4077,15872.739,1765.5134,7694.16,1
8786.2253,15872.739,1765.5134,7694.16,0
5535.3,15872.739,1765.5134,7694.16,0
9563.13,15569.9,9563.13,11908.546,0
10592.607,15569.9,9563.13,11908.546,0
15569.9,15569.9,9563.13,11908.546,0
10526.008838,10526.008838,10119.25179,10322.63,0
10119.25179,10526.008838,10119.25179,10322.63,1
12424.8,12424.8,6576.73018,9500.765,1
6576.73018,12424.8,6576.73018,9500.765,1
4078.34119,11656.2,1790.258,6352.976,0
11221.2,11656.2,1790.258,6352.976,1
11656.2,11656.2,1790.258,6352.976,1
1790.258,11656.2,1790.258,6352.976,1
3018.881722,11656.2,1790.258,6352.976,0
9941.89014,11882.408,3606.36,6766.875,1
3995.6098,11882.408,3606.36,6766.875,1
4709.202572,11882.408,3606.36,6766.875,1
3606.36,11882.408,3606.36,6766.875,0
6465.78,11882.408,3606.36,6766.875,0
11882.408,11882.408,3606.36,6766.875,0
11922.87,11922.87,8101.47891,10012.174,0
8101.47891,11922.87,8101.47891,10012.174,0
6168.73006,13325.129,6168.73006,9746.93,1
13325.129,13325.129,6168.73006,9746.93,0
2997.054418,14610.25,1282.186,7133.573,1
5975.80666,14610.25,1282.186,7133.573,1
9818.8,14610.25,1282.186,7133.573,1
14610.25,14610.25,1282.186,7133.573,1
8849.58655,14610.25,1282.186,7133.573,0
6401.33,14610.25,1282.186,7133.573,0
1282.186,14610.25,1282.186,7133.573,1
5943.60603,15574.59019,2030.127,7849.441,1
15574.59019,15574.59019,2030.127,7849.441,1
2030.127,15574.59019,2030.127,7849.441,0
17866.2859,17866.2859,3207.13927,7980.544,1
9830.6,17866.2859,3207.13927,7980.544,1
6999.29092,17866.2859,3207.13927,7980.544,0
10266.4,17866.2859,3207.13927,7980.544,0
5366.879178,17866.2859,3207.13927,7980.544,1
3207.13927,17866.2859,3207.13927,7980.544,1
4699.909821,17866.2859,3207.13927,7980.544,1
5607.844,17866.2859,3207.13927,7980.544,1
5013.35065,9218.6,5013.35065,7115.975,0
9218.6,9218.6,5013.35065,7115.975,1
7962.44,7962.44,1675.5246,4818.982,0
1675.5246,7962.44,1675.5246,4818.982,0
8676.9,12251.4748,4901.511887,8569.856,0
6290.20079,12251.4748,4901.511887,8569.856,1
12251.4748,12251.4748,4901.511887,8569.856,0
4901.511887,12251.4748,4901.511887,8569.856,1
9226.854,12251.4748,4901.511887,8569.856,1
10072.195,12251.4748,4901.511887,8569.856,1
8294.8873,12581.755322,6946.0485,9046.033,1
6946.0485,12581.755322,6946.0485,9046.033,1
8361.44,12581.755322,6946.0485,9046.033,0
12581.755322,12581.755322,6946.0485,9046.033,1
6430.11659,8901.140701,1752.3,5246.749,0
3903.44,8901.140701,1752.3,5246.749,0
8901.140701,8901.140701,1752.3,5246.749,0
1752.3,8901.140701,1752.3,5246.749,0
8517.5882,12593.154,2173.5745,7767.102,0
2173.5745,12593.154,2173.5745,7767.102,0
11026.15,12593.154,2173.5745,7767.102,0
4525.042694,12593.154,2173.5745,7767.102,0
12593.154,12593.154,2173.5745,7767.102,1
6392.9181,11932.5,4789.32,8369.035,0
4789.32,11932.5,4789.32,8369.035,1
10361.4017,11932.5,4789.32,8369.035,0
11932.5,11932.5,4789.32,8369.035,1
8206.585464,11094.965,6288.059,8529.87,1
11094.965,11094.965,6288.059,8529.87,0
6288.059,11094.965,6288.059,8529.87,0
1841.3523,10751.21,1841.3523,5536.104,0
4015.75,10751.21,1841.3523,5536.104,1
10751.21,10751.21,1841.3523,5536.104,1
4690.6575,4690.6575,4690.6575,4690.658,1
11432.443,12610.71334,970.8437,7430.062,1
6218.4453,12610.71334,970.8437,7430.062,1
5917.8647,12610.71334,970.8437,7430.062,1
12610.71334,12610.71334,970.8437,7430.062,1
970.8437,12610.71334,970.8437,7430.062,0
7675.9,7675.9,7675.9,7675.9,1
12752.64431,12883.928,2406.259,8012.375,1
10365.4053,12883.928,2406.259,8012.375,0
12883.928,12883.928,2406.259,8012.375,1
3667.0349,12883.928,2406.259,8012.375,0
5998.9807,12883.928,2406.259,8012.375,0
2406.259,12883.928,2406.259,8012.375,0
13253.3,13253.3,13253.3,13253.3,0
8101.304,8747.511866,3090.5375,6194.635,0
8747.511866,8747.511866,3090.5375,6194.635,1
6392.92,8747.511866,3090.5375,6194.635,1
3090.5375,8747.511866,3090.5375,6194.635,1
4640.9,8747.511866,3090.5375,6194.635,1
1718.51,9873.9015,1718.51,5796.206,1
9873.9015,9873.9015,1718.51,5796.206,1
2536.72,7395.569,2536.72,4966.145,0
7395.569,7395.569,2536.72,4966.145,1
10284.3,10668.35,3918.63,6832.353,1
7721.1393,10668.35,3918.63,6832.353,1
6717.537991,10668.35,3918.63,6832.353,1
4126.66,10668.35,3918.63,6832.353,1
5046.221,10668.35,3918.63,6832.353,0
6175.985,10668.35,3918.63,6832.353,1
3918.63,10668.35,3918.63,6832.353,0
10668.35,10668.35,3918.63,6832.353,1
8522.79413,11395.39,8522.79413,9959.092,0
11395.39,11395.39,8522.79413,9959.092,0
6223.397,15398.859,6223.397,9467.419,1
15398.859,15398.859,6223.397,9467.419,0
6780,15398.859,6223.397,9467.419,1
9219.5,11599.37027,1997.3,7539.168,1
4738.64,11599.37027,1997.3,7539.168,0
1997.3,11599.37027,1997.3,7539.168,0
10141.02996,11599.37027,1997.3,7539.168,1
11599.37027,11599.37027,1997.3,7539.168,0
4688.983,8804.061274,4688.983,7757.464,1
8755.3,8804.061274,4688.983,7757.464,1
8804.061274,8804.061274,4688.983,7757.464,0
8781.51,8804.061274,4688.983,7757.464,1
6586,7418.114,6586,7133.994,0
7397.868479,7418.114,6586,7133.994,0
7418.114,7418.114,6586,7133.994,1
6698.7305,6698.7305,6698.7305,6698.731,1
2320.74872,15404.925,2320.74872,8275.383,0
11624.74404,15404.925,2320.74872,8275.383,1
3544.389658,15404.925,2320.74872,8275.383,1
15404.925,15404.925,2320.74872,8275.383,1
8136.24453,15404.925,2320.74872,8275.383,1
8621.24332,15404.925,2320.74872,8275.383,0
6748.7,11345.52927,6748.7,9047.115,0
11345.52927,11345.52927,6748.7,9047.115,0
11882.228531,11882.228531,8100.18,9781.456,1
9361.96,11882.228531,8100.18,9781.456,1
8100.18,11882.228531,8100.18,9781.456,1
3102.623585,3102.623585,1613.629177,2358.126,0
1613.629177,3102.623585,1613.629177,2358.126,0
4524.1,4524.1,4524.1,4524.1,0
8200.846307,8757.054664,6699.8603,7926.914,0
8757.054664,8757.054664,6699.8603,7926.914,0
6699.8603,8757.054664,6699.8603,7926.914,1
8049.89449,8757.054664,6699.8603,7926.914,1
9606.49874,16939.51789,9322.3,11782.947,0
16939.51789,16939.51789,9322.3,11782.947,1
9978.9182,16939.51789,9322.3,11782.947,1
9960.321569,16939.51789,9322.3,11782.947,1
9322.3,16939.51789,9322.3,11782.947,1
14890.12306,16939.51789,9322.3,11782.947,1
10945.090709,10945.090709,9187.233,10066.162,0
9187.233,10945.090709,9187.233,10066.162,0
6962.6,6962.6,6962.6,6962.6,0
5872.07,5872.07,5872.07,5872.07,1
4751.624,12973.4,4751.624,8204.438,1
7703.038,12973.4,4751.624,8204.438,0
7761.3,12973.4,4751.624,8204.438,0
7832.829,12973.4,4751.624,8204.438,0
12973.4,12973.4,4751.624,8204.438,0
7816.7,7816.7,3838.2,5954.233,1
6207.8,7816.7,3838.2,5954.233,0
3838.2,7816.7,3838.2,5954.233,1
4813.54,8481.31843,3592.5351,5280.517,0
3592.5351,8481.31843,3592.5351,5280.517,0
8481.31843,8481.31843,3592.5351,5280.517,0
3784.97634,8481.31843,3592.5351,5280.517,0
5730.21544,8481.31843,3592.5351,5280.517,0
8932.984743,13123.2675,3743.540746,9741.29,1
13001.2,13123.2675,3743.540746,9741.29,0
3743.540746,13123.2675,3743.540746,9741.29,0
13123.2675,13123.2675,3743.540746,9741.29,0
9905.4546,13123.2675,3743.540746,9741.29,0
11827.2984,11827.2984,2944.672,7577.737,1
2944.672,11827.2984,2944.672,7577.737,1
7961.2414,11827.2984,2944.672,7577.737,1
5988.058,8134.9661,5988.058,7061.512,0
8134.9661,8134.9661,5988.058,7061.512,0
6188.185,14127,6188.185,9637.706,1
8597.933,14127,6188.185,9637.706,0
14127,14127,6188.185,9637.706,0
6252.574,12863.084,6252.574,9476.902,1
12863.084,12863.084,6252.574,9476.902,1
11233.33638,12863.084,6252.574,9476.902,1
7684.11488,12863.084,6252.574,9476.902,0
11289,12863.084,6252.574,9476.902,0
7539.3,12863.084,6252.574,9476.902,0
4029.079,14023.315348,3792.94,6913.823,1
5809.9578,14023.315348,3792.94,6913.823,0
14023.315348,14023.315348,3792.94,6913.823,1
3792.94,14023.315348,3792.94,6913.823,1
7251.052,7251.052,3505.61274,5103.433,1
5581.826,7251.052,3505.61274,5103.433,1
3505.61274,7251.052,3505.61274,5103.433,0
3623.129,7251.052,3505.61274,5103.433,0
5555.544,7251.052,3505.61274,5103.433,1
3681.24136,3681.24136,3681.24136,3681.241,1
12862.21511,13639.65,3254.7979,8378.677,1
13639.65,13639.65,3254.7979,8378.677,1
6192.632,13639.65,3254.7979,8378.677,0
3254.7979,13639.65,3254.7979,8378.677,1
6322.6321,13639.65,3254.7979,8378.677,1
8000.133715,13639.65,3254.7979,8378.677,0
7471.84,15826.8717,2855.50938,8622.79,1
2855.50938,15826.8717,2855.50938,8622.79,1
8336.9404,15826.8717,2855.50938,8622.79,1
15826.8717,15826.8717,2855.50938,8622.79,0
6765.489,6765.489,3592.16,5178.825,0
3592.16,6765.489,3592.16,5178.825,1
6887.564,6887.564,6887.564,6887.564,0
10187,10187,5290.605726,7695.03,1
8268.63,10187,5290.605726,7695.03,1
6920.9,10187,5290.605726,7695.03,1
7808.0134,10187,5290.605726,7695.03,0
5290.605726,10187,5290.605726,7695.03,0
9592.5,9592.5,795.560174,5951.669,0
795.560174,9592.5,795.560174,5951.669,0
7466.9466,9592.5,795.560174,5951.669,1
7014.103,7014.103,4234.734,5495.653,0
4234.734,7014.103,4234.734,5495.653,0
5238.1215,7014.103,4234.734,5495.653,1
10086.5,10222.24,7746.0293,8992.16,1
7913.87046,10222.24,7746.0293,8992.16,1
7746.0293,10222.24,7746.0293,8992.16,1
10222.24,10222.24,7746.0293,8992.16,0
10024.74582,11619.724,3522.91,8140.271,0
11619.724,11619.724,3522.91,8140.271,0
3522.91,11619.724,3522.91,8140.271,0
7393.70394,11619.724,3522.91,8140.271,1
931.9,18506.9367,931.9,8043.941,1
18506.9367,18506.9367,931.9,8043.941,0
8303.418,18506.9367,931.9,8043.941,1
4433.510595,18506.9367,931.9,8043.941,0
10450.8,10450.8,4543.731,7548.177,0
7650,10450.8,4543.731,7548.177,1
4543.731,10450.8,4543.731,7548.177,1
7795.755626,7795.755626,5311.45,6935.755,1
5311.45,7795.755626,5311.45,6935.755,1
7700.0582,7795.755626,5311.45,6935.755,0
11246.15257,11246.15257,2168.539,6953.165,0
7444.8029,11246.15257,2168.539,6953.165,1
2168.539,11246.15257,2168.539,6953.165,0
5863.13396,5863.13396,5863.13396,5863.134,1
3818.46456,7468.38244,3238.738113,5410.334,0
3238.738113,7468.38244,3238.738113,5410.334,0
7468.38244,7468.38244,3238.738113,5410.334,1
7115.752,7468.38244,3238.738113,5410.334,0
6789.3,6789.3,6789.3,6789.3,1
10034.710312,10034.710312,3444.075,6787.043,0
7515.018,10034.710312,3444.075,6787.043,1
7541.89,10034.710312,3444.075,6787.043,1
5399.5195,10034.710312,3444.075,6787.043,0
3444.075,10034.710312,3444.075,6787.043,1
10581.79,10581.79,6847.7,8714.745,0
6847.7,10581.79,6847.7,8714.745,0
3561.48145,7510.96,3561.48145,6169.554,0
7510.96,7510.96,3561.48145,6169.554,1
7436.22,7510.96,3561.48145,6169.554,0
10964.6516,16648.2114,10964.6516,13806.431,1
16648.2114,16648.2114,10964.6516,13806.431,0
9773.59,16054.94,7863.0484,11230.526,1
16054.94,16054.94,7863.0484,11230.526,0
7863.0484,16054.94,7863.0484,11230.526,1
3663.353,9020.1712,3663.353,7213.408,1
8956.6987,9020.1712,3663.353,7213.408,0
9020.1712,9020.1712,3663.353,7213.408,1
4455.394,11039.22,1890.9,6031.825,1
6330.97,11039.22,1890.9,6031.825,0
11039.22,11039.22,1890.9,6031.825,1
6442.64,11039.22,1890.9,6031.825,0
1890.9,11039.22,1890.9,6031.825,1
4068.128682,17117.550574,2128.35455,8314.335,0
17117.550574,17117.550574,2128.35455,8314.335,1
9943.308,17117.550574,2128.35455,8314.335,0
2128.35455,17117.550574,2128.35455,8314.335,0
11012.8506,16042.192454,11012.8506,12935.155,0
11750.4207,16042.192454,11012.8506,12935.155,0
16042.192454,16042.192454,11012.8506,12935.155,0
7096.2326,10392.2185,6325.93601,8460.376,1
10392.2185,10392.2185,6325.93601,8460.376,0
10385.7,10392.2185,6325.93601,8460.376,1
6325.93601,10392.2185,6325.93601,8460.376,0
8101.794,10392.2185,6325.93601,8460.376,1
6659.4802,8480.64,2798.6509,6168.194,0
7531.3,8480.64,2798.6509,6168.194,1
2798.6509,8480.64,2798.6509,6168.194,0
8480.64,8480.64,2798.6509,6168.194,0
5370.9,8480.64,2798.6509,6168.194,1
6897.1,6897.1,6897.1,6897.1,0
7845.72,7845.72,4703.6,6727.508,1
7633.2046,7845.72,4703.6,6727.508,0
4703.6,7845.72,4703.6,6727.508,0
7734.48,9864.6417,4352.33,6781.234,0
9864.6417,9864.6417,4352.33,6781.234,1
5173.485,9864.6417,4352.33,6781.234,1
4352.33,9864.6417,4352.33,6781.234,1
9459.018,12930.478,1996.65688,7884.825,1
7671.8528,12930.478,1996.65688,7884.825,0
8367.4935,12930.478,1996.65688,7884.825,1
11572,12930.478,1996.65688,7884.825,1
3870.526,12930.478,1996.65688,7884.825,1
1996.65688,12930.478,1996.65688,7884.825,1
7941.9,12930.478,1996.65688,7884.825,1
12930.478,12930.478,1996.65688,7884.825,1
7153.5037,12930.478,1996.65688,7884.825,0
10842.90011,11602.36,6373.15886,9341.173,0
11602.36,11602.36,6373.15886,9341.173,0
11209.52,11602.36,6373.15886,9341.173,1
6677.9263,11602.36,6373.15886,9341.173,1
6373.15886,11602.36,6373.15886,9341.173,0
9635.836,11121.8,6271.81767,9009.818,1
11121.8,11121.8,6271.81767,9009.818,0
6271.81767,11121.8,6271.81767,9009.818,0
6775.488216,6775.488216,3028.645,5496.628,0
5925.5789,6775.488216,3028.645,5496.628,1
3028.645,6775.488216,3028.645,5496.628,1
6256.8,6775.488216,3028.645,5496.628,1
9297,9297,7262.772655,8279.886,1
7262.772655,9297,7262.772655,8279.886,0
9516.216,9516.216,9516.216,9516.216,0
8427.15889,10638.356,4166.199098,7248.388,1
4166.199098,10638.356,4166.199098,7248.388,0
6456.713806,10638.356,4166.199098,7248.388,0
6553.513,10638.356,4166.199098,7248.388,1
10638.356,10638.356,4166.199098,7248.388,0
2375.4,10720.76,2375.4,6418.281,1
6158.68234,10720.76,2375.4,6418.281,0
10720.76,10720.76,2375.4,6418.281,1
6563.94,10045.707613,6563.94,8304.824,0
10045.707613,10045.707613,6563.94,8304.824,0
10317.869789,11734.145441,2400.95462,7695.901,1
2400.95462,11734.145441,2400.95462,7695.901,1
11734.145441,11734.145441,2400.95462,7695.901,1
9695.3365,11734.145441,2400.95462,7695.901,1
4331.2,11734.145441,2400.95462,7695.901,0
9438.98635,9438.98635,3507.248509,7238.437,1
8769.0748,9438.98635,3507.248509,7238.437,1
3507.248509,9438.98635,3507.248509,7238.437,0
10797.20615,14288.58003,5339.337,10141.708,1
14288.58003,14288.58003,5339.337,10141.708,1
5339.337,14288.58003,5339.337,10141.708,1
6711.606393,7172.026,6092.021,6658.551,0
6092.021,7172.026,6092.021,6658.551,0
7172.026,7172.026,6092.021,6658.551,0
7116.2954,8694.065,2342.104,6089.532,0
6205.6617,8694.065,2342.104,6089.532,0
2342.104,8694.065,2342.104,6089.532,0
8694.065,8694.065,2342.104,6089.532,1
5464.86,14244.85,1451.644,6544.155,0
5015.26522,14244.85,1451.644,6544.155,0
14244.85,14244.85,1451.644,6544.155,1
1451.644,14244.85,1451.644,6544.155,1
7990.9,14594.151,5988.6,10306.417,1
14594.151,14594.151,5988.6,10306.417,0
12652.01711,14594.151,5988.6,10306.417,1
5988.6,14594.151,5988.6,10306.417,0
6358.558835,9292.00121,6358.558835,8204.727,0
9292.00121,9292.00121,6358.558835,8204.727,1
8963.62,9292.00121,6358.558835,8204.727,0
3141.82,7426.6373,3141.82,5284.229,1
7426.6373,7426.6373,3141.82,5284.229,0
589.19,8890.5752,589.19,6118.126,0
8890.5752,8890.5752,589.19,6118.126,1
8874.6143,8890.5752,589.19,6118.126,0
6274.71,11543.920782,6090.3919,7563.529,0
11543.920782,11543.920782,6090.3919,7563.529,0
6090.3919,11543.920782,6090.3919,7563.529,0
6345.09296,11543.920782,6090.3919,7563.529,1
10320.1,10698.08,3550.6,8189.593,1
3550.6,10698.08,3550.6,8189.593,1
10698.08,10698.08,3550.6,8189.593,1
2336.531,7137.7,2336.531,5687.68,0
6194.59,7137.7,2336.531,5687.68,0
7137.7,7137.7,2336.531,5687.68,0
7081.897052,7137.7,2336.531,5687.68,1
12626.4,12626.4,5772.6591,9199.53,0
5772.6591,12626.4,5772.6591,9199.53,0
3915.4195,3915.4195,3915.4195,3915.42,1
4248.3063,10397.734665,3511.72,6083.181,0
7299.62569,10397.734665,3511.72,6083.181,0
10397.734665,10397.734665,3511.72,6083.181,0
5749.5,10397.734665,3511.72,6083.181,0
3511.72,10397.734665,3511.72,6083.181,1
5292.2,10397.734665,3511.72,6083.181,0
11968.16277,11968.16277,8926.6269,10447.395,0
8926.6269,11968.16277,8926.6269,10447.395,1
5091.2,5091.2,5091.2,5091.2,1
6287.76,7151.963216,3420.21994,5284.671,0
5754.099,7151.963216,3420.21994,5284.671,1
3420.21994,7151.963216,3420.21994,5284.671,0
7151.963216,7151.963216,3420.21994,5284.671,1
3809.31237,7151.963216,3420.21994,5284.671,1
10132.05,11311.7,6197.35742,9687.208,1
6197.35742,11311.7,6197.35742,9687.208,1
11107.7252,11311.7,6197.35742,9687.208,0
11311.7,11311.7,6197.35742,9687.208,0
11176.4,13534.92703,6714.1,10313.945,0
6714.1,13534.92703,6714.1,10313.945,1
10082.87631,13534.92703,6714.1,10313.945,0
13534.92703,13534.92703,6714.1,10313.945,0
10061.42,13534.92703,6714.1,10313.945,1
6696.4358,6696.4358,6696.4358,6696.436,1
5457.21494,5457.21494,3072.201,4264.708,0
3072.201,5457.21494,3072.201,4264.708,0
7575.298,7575.298,7575.298,7575.298,0
9405.54,9405.54,7395.8,8635.873,1
7395.8,9405.54,7395.8,8635.873,1
9106.28,9405.54,7395.8,8635.873,0
5983.45671,5983.45671,2879.332,4574.963,1
2879.332,5983.45671,2879.332,4574.963,1
4862.1,5983.45671,2879.332,4574.963,1
1652.762,14411.8,1652.762,5718.809,0
14411.8,14411.8,1652.762,5718.809,1
2308.3824,14411.8,1652.762,5718.809,0
2902,14411.8,1652.762,5718.809,1
7319.1,14411.8,1652.762,5718.809,0
17459.7251,17459.7251,6929.487,10631.105,0
6929.487,17459.7251,6929.487,10631.105,1
7504.1014,17459.7251,6929.487,10631.105,1
11585.8,11596.54,6235.64,9805.993,0
11596.54,11596.54,6235.64,9805.993,0
