"user","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","label"
"833701136476656","Z","3","7","20180604213413","228.147.168.193","5717.991190","2939MR51860229","0","4"
"833701136476656","O","9","7","20170511031808","118.150.195.135","1938.6","0398ZP51762724","1","1"
"833701136476656","B","7","5","20180908000921","252.240.194.214","5658.7","9734KR45672367","1","6"
"973419007180773","M","6","8","20210225175632","171.239.100.146","6133.6970","2939MR51860229","1","4"
"973419007180773","E","0","7","20211019145117","254.110.198.198","9644.814437","4597TC45373799","0","2"
"973419007180773","A","7","8","20181010204019","139.250.252.183","4843.228809","5959IJ52802513","0","2"
"973419007180773","P","8","9","20210315150154","219.147.147.193","11080.193813","4218VY44831593","1","2"
"973419007180773","J","4","6","20211107173813","122.195.242.167","9080.6358","4218VY44831593","0","0"
"973419007180773","H","3","9","20190515031730","251.206.214.155","6875.225","4903FT23412669","0","4"
"973419007180773","R","5","2","20180121052043","176.170.184.183","2842.3992","4770SP17469323","1","0"
"063949632974684","V","7","5","20181204060031","129.145.188.169","988.10424","9413BB43956615","1","0"
"063949632974684","T","2","4","20201109181233","155.221.241.132","4967.892637","1776ON01001130","1","0"
"063949632974684","P","4","0","20210422155133","238.174.224.196","9196.26416","5168NY09515557","1","1"
"063949632974684","K","1","7","20191008100825","163.232.159.100","11197.081","4903FT23412669","1","3"
"063949632974684","L","5","0","20210905203330","147.204.169.195","5175.478531","2379QS46593990","0","1"
"063949632974684","Z","0","9","20210322180523","191.197.119.252","2252.368846","9820HG27453566","0","0"
"063949632974684","W","3","5","20180910085603","150.149.185.151","11007.987285","2886FI15082575","1","0"
"063949632974684","V","4","3","20190330091745","191.136.251.224","2543.9348","4118ZH50152010","0","4"
"063949632974684","N","6","3","20180513034250","207.185.180.239","9388.1826","5224AM76351367","0","4"
"063949632974684","A","9","9","20180806095219","128.203.219.198","12160.554","4903FT23412669","1","3"
"063949632974684","A","6","5","20180316053137","252.239.248.140","1840.005","0051CH54048662","0","6"
"063949632974684","X","7","7","20211226232446","243.161.194.182","7575.9","0051CH54048662","0","1"
"063949632974684","T","3","2","20211219160255","201.115.120.199","13111.6","9820HG27453566","1","2"
"063949632974684","H","8","0","20180622133740","149.173.230.188","2947.41058","4218VY44831593","1","4"
"063949632974684","J","5","7","20170127054736","176.243.241.134","9954.313329","0398ZP51762724","0","1"
"063949632974684","H","5","3","20170322123645","134.126.149.198","6062.5602","4192EB76351265","0","5"
"689923758101490","I","8","4","20200512124024","112.228.138.136","12019.718","0789VQ79195949","1","4"
"689923758101490","A","1","1","20171026075108","224.144.234.126","10501.2","6351RW56321155","0","0"
"689923758101490","B","1","5","20191002054143","139.135.101.209","3412.5631","9683RF69518718","1","2"
"689923758101490","B","8","3","20180724214001","193.188.189.231","7971.311375","4597TC45373799","1","4"
"689923758101490","E","9","3","20200404145421","190.157.138.243","7420.33623","4118ZH50152010","0","0"
"689923758101490","H","0","1","20180529120127","162.168.185.119","10319.581","1425EO55346942","0","5"
"689923758101490","E","2","2","20210303022558","235.161.145.238","11484.2179","1417KG96397867","0","4"
"689923758101490","N","7","8","20190613094704","221.119.110.139","5370.105","4630DO61873432","0","1"
"689923758101490","A","1","5","20190920064847","151.105.230.115","5859.120","1417KG96397867","1","2"
"689923758101490","I","5","2","20190403044115","204.176.147.182","7981.76213","3652CN92816313","1","2"
"689923758101490","C","2","0","20180313043239","132.185.121.146","8349.97","5224AM76351367","0","4"
"689923758101490","G","2","0","20211122065549","182.201.199.120","6576.7","9820HG27453566","1","5"
"689923758101490","O","5","7","20200707125347","218.107.239.156","9651.8","5842NW49392790","1","6"
"689923758101490","G","1","1","20181218124214","249.157.246.243","10712.035","2886FI15082575","0","2"
"689923758101490","O","1","7","20180904120703","227.226.123.189","4950.59","7642DV87427589","0","6"
"799867869782553","G","5","4","20211214094335","222.236.159.225","6361.6396","1425EO55346942","1","0"
"799867869782553","U","3","0","20201003220632","146.148.215.139","9180.51102","9489ST35214366","0","2"
"799867869782553","F","2","7","20181007175927","112.156.248.246","8886.256","4192EB76351265","1","4"
"799867869782553","R","9","3","20171123150148","191.197.205.154","9591.005952","9734KR45672367","1","3"
"799867869782553","O","7","6","20190323032658","248.236.245.248","6751.01876","4931PF45935239","1","4"
"799867869782553","D","4","8","20170612070232","118.160.118.195","2857.38","5842NW49392790","0","4"
"799867869782553","O","2","3","20180725124652","246.103.231.211","10376.7977","7561AQ75039070","1","0"
"799867869782553","X","0","5","20191120083536","222.126.216.190","6799.398","9279FF58112764","0","1"
"799867869782553","O","3","3","20200116123358","255.239.187.226","6003.23500","4903FT23412669","1","5"
"289668842929706","N","5","8","20171130174035","129.237.112.184","6104.40076","1417KG96397867","1","5"
"289668842929706","L","6","6","20210929005319","191.200.212.230","3286.279","4218VY44831593","1","4"
"289668842929706","D","4","1","20180101132406","114.135.210.180","6552.2","9279FF58112764","1","3"
"289668842929706","H","1","5","20190320080720","206.173.250.185","6900.9420","4264MH51614296","0","6"
"289668842929706","G","2","9","20170703011044","239.165.241.186","1087.42","9279FF58112764","1","6"
"289668842929706","A","5","7","20211215085928","219.176.106.164","9610.60253","7561AQ75039070","0","3"
"289668842929706","D","8","8","20170807042510","132.148.199.127","2598.1","7642DV87427589","1","2"
"289668842929706","T","1","5","20180110003855","127.244.190.145","13570.034","6471UZ13224413","0","1"
"289668842929706","M","8","6","20181115081305","232.215.143.185","15714.733","6471UZ13224413","1","6"
"289668842929706","A","8","4","20200102230654","176.239.246.137","2414.8823","2379QS46593990","1","2"
"289668842929706","E","8","0","20180413121922","179.108.139.197","10173.002883","5224AM76351367","0","0"
"289668842929706","F","6","9","20200717084529","141.234.104.137","14443.3","3268VU59826417","0","3"
"019450183228992","Q","1","1","20171221171825","238.250.175.156","9820.08089","3098EL60352117","1","3"
"019450183228992","E","4","5","20190517031237","167.220.174.133","7206.82921","3268VU59826417","1","5"
"019450183228992","X","1","2","20170804015735","231.177.216.235","7836.341","4903FT23412669","0","1"
"019450183228992","M","5","6","20200523154819","217.165.249.189","9102.15302","5168NY09515557","1","0"
"019450183228992","T","4","3","20191007200638","106.235.209.108","6196.54978","6355NC39241405","0","4"
"019450183228992","F","9","6","20170723000006","238.198.234.115","2731.255","4931PF45935239","1","1"
"019450183228992","W","2","9","20180706132313","188.136.107.245","12801.2676","4192EB76351265","1","1"
"019450183228992","Q","9","2","20180415052824","156.144.231.184","5431.53","6884PL65375518","0","2"
"019450183228992","I","2","5","20190223082710","181.193.209.144","2533.937","3652CN92816313","1","1"
"019450183228992","A","2","4","20180931213009","166.118.220.217","6840.2744","9036PZ90547005","0","4"
"019450183228992","N","3","1","20170212125904","102.230.144.189","688.20","2886FI15082575","1","1"
"019450183228992","R","2","7","20200716191026","102.231.158.109","13678.2013","3652CN92816313","0","0"
"019450183228992","S","2","2","20210931215314","187.180.229.223","7748.325641","9683RF69518718","1","3"
"019450183228992","U","4","4","20210726195955","176.120.207.133","1401.1864","2939MR51860229","1","4"
"559750488310380","G","3","4","20211017043127","226.141.242.113","19322.0","9036PZ90547005","1","5"
"559750488310380","E","3","2","20170830202727","149.230.178.129","8929.089388","5959IJ52802513","1","0"
"559750488310380","Y","7","1","20200721153023","137.200.226.147","7845.138","9002BV54839516","0","1"
"559750488310380","W","2","0","20200310141909","147.155.253.211","3798.4","1172WK81885042","1","4"
"559750488310380","B","2","1","20201025164052","117.230.180.100","7732.0131","0051CH54048662","0","1"
"559750488310380","W","5","5","20181105132431","134.130.221.175","3511.4499","1776ON01001130","1","0"
"559750488310380","Q","9","9","20170126053513","248.141.131.167","9596.3","9450ZA89910293","0","6"
"559750488310380","J","2","3","20210719083154","168.149.176.203","6596.112503","2895LL60437724","0","5"
"559750488310380","Z","0","5","20170810025319","116.160.147.238","5547.39337","9489ST35214366","0","2"
"559750488310380","D","0","9","20200410210032","125.252.140.117","10511.193","3652CN92816313","1","3"
"559750488310380","R","5","3","20170719143931","212.184.178.143","8575.805","5842NW49392790","1","4"
"559750488310380","K","6","1","20211121171458","198.169.116.101","10039.70","4264MH51614296","0","3"
"559750488310380","J","4","0","20170413154555","217.173.245.251","9447.26","7561AQ75039070","0","3"
"559750488310380","L","4","3","20180108023748","177.199.232.136","4174.0","6355NC39241405","1","3"
"559750488310380","G","6","0","20180727120951","241.225.145.115","8389.99465","4218VY44831593","1","1"
"559750488310380","J","0","3","20170902080742","139.108.200.255","6364.19585","9279FF58112764","0","3"
"019072660815741","K","2","8","20171119023112","134.230.167.133","4279.00","5224AM76351367","0","3"
"019072660815741","E","3","3","20180909120618","235.150.133.234","8610.9355","4218VY44831593","0","4"
"019072660815741","N","5","9","20210422033030","198.241.122.210","7578.62","6355NC39241405","0","5"
"019072660815741","U","1","9","20170411234619","111.211.130.140","3959.374","5729OU55406083","0","3"
"019072660815741","A","2","5","20181212123912","138.186.214.170","9274.900234","1585FD77763439","0","0"
"019072660815741","T","9","5","20200330203440","190.236.122.160","3407.93348","5168NY09515557","1","0"
"019072660815741","N","1","3","20191109092451","158.175.119.166","3179.9512","7561AQ75039070","1","5"
"019072660815741","B","5","8","20180206131226","223.131.112.232","5161.2","4931PF45935239","0","0"
"687417317231774","W","7","0","20200408095639","187.136.221.143","11742.111","9036PZ90547005","0","1"
"687417317231774","Z","7","2","20170811021146","197.142.250.139","9662.0083","9002BV54839516","0","1"
"687417317231774","A","0","3","20170617231433","156.207.149.146","7273.7127","2895LL60437724","0","6"
"687417317231774","C","9","0","20190531065344","123.169.122.156","1085.788","9036PZ90547005","1","6"
"687417317231774","R","7","0","20190801041408","152.111.122.165","5054.13051","3268VU59826417","0","6"
"687417317231774","C","5","4","20190810022904","214.252.184.228","3060.165861","9489ST35214366","0","6"
"687417317231774","J","0","7","20180706214726","132.235.224.119","12515.01","9683RF69518718","1","6"
"687417317231774","U","5","5","20170217113354","201.215.239.247","5091.5","2939MR51860229","0","6"
"687417317231774","N","5","8","20210217131351","164.239.155.174","6526.0072","5842NW49392790","0","5"
"687417317231774","D","5","6","20211221091823","139.211.234.229","11656.8","0051CH54048662","0","3"
"687417317231774","S","7","2","20180129022819","177.228.241.134","7216.9","5168NY09515557","1","0"
"687417317231774","E","7","9","20180401113407","239.193.137.136","2144.0554","4770SP17469323","1","1"
"280944615372024","U","6","9","20170727194050","204.241.238.107","4811.169478","5168NY09515557","1","1"
"280944615372024","O","0","9","20190626111941","143.138.100.125","7987.342","3704DS28145414","0","1"
"280944615372024","V","0","0","20211026233453","206.191.253.225","4125.92610","1425EO55346942","0","4"
"280944615372024","C","5","1","20180621121900","203.189.146.245","7017.95","6351RW56321155","1","5"
"280944615372024","G","4","6","20200528235443","239.127.194.146","9745.6189","0398ZP51762724","0","5"
"280944615372024","W","0","2","20210930003138","255.234.101.112","7881.61","2379QS46593990","0","6"
"280944615372024","W","0","0","20180820211808","218.244.143.213","7381.1869","2635YV61486595","1","6"
"280944615372024","C","5","1","20190113003132","251.225.110.251","4917.36","0398ZP51762724","1","1"
"280944615372024","N","1","6","20201124183541","229.109.227.210","5944.20931","9413BB43956615","1","5"
"280944615372024","S","3","7","20180213204409","171.169.229.107","9162.73","5959IJ52802513","1","3"
"280944615372024","E","5","0","20180705164301","148.201.119.136","10195.0","9413BB43956615","1","2"
"994686313555738","D","2","2","20180427104031","148.226.237.220","5006.5119","9279FF58112764","1","4"
"994686313555738","L","9","4","20200126121029","141.141.228.236","4344.9723","5224AM76351367","0","2"
"994686313555738","X","3","4","20171025122934","164.225.233.253","16108.78700","6355NC39241405","0","5"
"994686313555738","A","6","1","20170623002531","100.137.115.210","4077.33","9279FF58112764","0","5"
"994686313555738","Z","8","6","20170118215830","184.149.197.184","10599.540","2593AR48824752","1","0"
"994686313555738","H","9","1","20170621080658","164.162.151.195","9354.168256","4770SP17469323","0","4"
"994686313555738","C","7","6","20200827011636","126.184.152.186","2546.43252","6355NC39241405","0","0"
"994686313555738","C","4","3","20190501222216","137.129.218.180","4393.5799","6471UZ13224413","0","5"
"994686313555738","I","9","2","20201206020717","185.236.177.231","7755.959","5729OU55406083","0","2"
"994686313555738","L","7","4","20201209054555","185.155.165.161","5695.2","4903FT23412669","1","4"
"994686313555738","P","3","8","20210523235145","234.224.158.118","7393.8349","9828TK12684902","1","1"
"561722537257213","U","4","4","20180823023453","175.136.182.186","8662.672167","9683RF69518718","1","3"
"561722537257213","Y","7","6","20190204004648","192.220.133.188","1714.545047","4931PF45935239","0","2"
"561722537257213","L","6","4","20200811041156","228.167.197.210","9974.6","7482YR63472358","1","3"
"561722537257213","W","5","2","20190415151613","130.114.207.124","4028.495677","5168NY09515557","1","1"
"561722537257213","D","0","8","20180431041823","164.212.243.139","1697.2","3704DS28145414","0","6"
"561722537257213","B","3","2","20191102183647","135.154.255.205","7824.747","6471UZ13224413","0","1"
"561722537257213","W","1","5","20201117033707","141.131.159.183","9453.8","7561AQ75039070","0","0"
"561722537257213","L","4","4","20200230104050","233.138.202.106","4023.550","4630DO61873432","1","0"
"561722537257213","N","3","4","20190110142724","216.219.105.145","2669.0","3704DS28145414","1","2"
"561722537257213","I","9","9","20201112185703","154.119.171.216","3899.55","4903FT23412669","0","4"
"561722537257213","C","2","0","20210910122316","162.249.128.254","6162.548","4931PF45935239","0","4"
"561722537257213","K","3","1","20210121190352","247.234.107.255","11329.91056","0051CH54048662","0","1"
"561722537257213","H","2","7","20211025121900","171.125.225.216","3121.7151","0398ZP51762724","0","3"
"979792759115842","Q","6","2","20210814200632","124.253.167.158","7567.1","4597TC45373799","1","2"
"979792759115842","P","7","6","20180308020117","134.210.149.200","12062.553","2635YV61486595","0","5"
"979792759115842","T","7","9","20201010143007","130.236.248.120","7621.715","4192EB76351265","0","5"
"979792759115842","Q","4","5","20170202152807","145.194.190.119","4467.900925","1776ON01001130","0","6"
"979792759115842","N","0","9","20211105054918","225.126.188.120","1025.3491","9002BV54839516","0","6"
"979792759115842","J","8","3","20200511182335","188.237.196.153","5320.908074","9450ZA89910293","0","0"
"979792759115842","Q","3","1","20211014175103","211.157.128.215","10341.512771","6351RW56321155","1","6"
"979792759115842","C","0","0","20210309072912","155.165.248.127","13526.9","9279FF58112764","1","2"
"979792759115842","B","9","1","20171028221228","128.250.160.190","6693.70027","9683RF69518718","1","6"
"979792759115842","L","2","2","20201228130323","248.251.180.190","9015.757","3098EL60352117","1","2"
"979792759115842","T","7","2","20181011125146","158.225.220.237","16900.1","5842NW49392790","1","2"
"979792759115842","H","6","7","20171215065827","172.171.226.218","13359.8","2886FI15082575","1","5"
"979792759115842","L","2","4","20190809173917","109.116.110.171","16054.21","1585FD77763439","1","1"
"829954237691100","X","1","0","20180328150105","117.220.154.144","8512.70","2635YV61486595","0","2"
"829954237691100","Z","2","0","20201129071403","176.252.203.112","18760.59504","0051CH54048662","1","4"
"829954237691100","M","9","6","20170212153823","217.168.134.219","6159.7","3652CN92816313","1","5"
"829954237691100","V","8","1","20180825055203","223.161.124.199","7554.119094","9036PZ90547005","0","4"
"829954237691100","Y","7","8","20200525192751","165.151.138.134","5888.90659","9413BB43956615","0","3"
"829954237691100","A","1","2","20211101100318","237.181.253.107","11718.1002","3704DS28145414","0","0"
"829954237691100","H","0","2","20210524162327","193.252.223.178","5525.54257","2635YV61486595","0","1"
"754519518964876","O","0","9","20211216173318","108.150.129.175","9844.0","7561AQ75039070","0","1"
"754519518964876","V","9","3","20210712121156","152.189.237.231","5748.33071","2939MR51860229","0","6"
"754519518964876","T","7","9","20170409030219","203.113.170.194","2717.72","3704DS28145414","1","6"
"754519518964876","N","5","2","20191227121233","146.245.129.229","2997.9231","7482YR63472358","1","2"
"754519518964876","Z","5","1","20170913021341","207.106.196.239","8689.5","0051CH54048662","1","1"
"754519518964876","B","4","4","20170614044802","145.244.162.144","8405.738417","1417KG96397867","1","2"
"754519518964876","N","6","7","20190109195131","230.212.140.138","3323.39487","2379QS46593990","0","4"
"754519518964876","B","8","5","20170322201523","130.167.101.234","10757.4","5842NW49392790","0","4"
"754519518964876","X","8","6","20210225034616","184.153.182.155","3147.438","4770SP17469323","1","3"
"754519518964876","V","2","2","20190931002231","182.136.219.236","6624.39","9002BV54839516","0","4"
"367959787363811","R","6","4","20210120202655","161.238.154.243","4156.95","4931PF45935239","0","0"
"367959787363811","L","1","7","20181219175657","148.239.158.145","10035.893","9489ST35214366","0","1"
"367959787363811","Q","3","3","20180521223029","163.103.132.137","4542.864","7492VN33841900","0","2"
"367959787363811","P","3","3","20171231034150","237.154.177.178","3398.29675","9036PZ90547005","1","6"
"367959787363811","Z","1","1","20170911155740","115.185.245.251","13828.3","6471UZ13224413","1","2"
"367959787363811","A","5","0","20180411080448","155.134.145.163","10165.23","0398ZP51762724","1","2"
"367959787363811","C","7","4","20180402044235","168.123.187.156","8276.86171","7561AQ75039070","1","4"
"367959787363811","N","1","2","20180207062155","125.130.184.183","12550.562048","5959IJ52802513","0","2"
"367959787363811","L","7","2","20181122051222","156.105.138.116","7280.218","6351RW56321155","1","4"
"367959787363811","A","7","0","20180203151840","114.115.211.251","2134.558","1425EO55346942","1","6"
"367959787363811","W","8","5","20180902053932","239.208.113.239","14520.4","4218VY44831593","0","6"
"367959787363811","G","4","0","20191101124150","110.131.227.217","9592.779647","9820HG27453566","0","2"
"367959787363811","C","7","5","20210425153351","229.205.174.166","8951.1665","6351RW56321155","1","0"
"571433555524584","V","7","1","20191025011751","103.226.129.166","9204.34333","1417KG96397867","0","1"
"571433555524584","I","0","1","20210101152727","108.172.170.241","9758.88899","4264MH51614296","0","3"
"571433555524584","F","4","2","20190827233208","195.148.168.232","8565.4","5729OU55406083","0","6"
"571433555524584","Y","8","0","20180403123138","134.189.230.148","4610.542","6355NC39241405","1","3"
"571433555524584","H","6","4","20211015175406","114.174.247.100","9136.5747","4118ZH50152010","0","3"
"571433555524584","S","2","0","20170402195323","188.214.139.222","3694.165","2379QS46593990","0","4"
"571433555524584","O","1","5","20190225100155","250.233.247.106","10464.690526","4931PF45935239","0","1"
"571433555524584","O","6","0","20200424143845","175.194.107.148","6405.458817","2635YV61486595","0","2"
"571433555524584","Z","9","5","20170309023104","234.166.242.153","8103.7181","1585FD77763439","0","2"
"571433555524584","Q","5","4","20180322100650","176.114.157.206","6688.24628","9683RF69518718","1","0"
"571433555524584","N","2","2","20170630083053","200.159.154.233","11376.383","1417KG96397867","0","1"
"539838833074660","N","9","7","20200331171918","223.150.110.213","757.436","7561AQ75039070","1","4"
"539838833074660","R","0","2","20170402161547","157.233.131.125","11241.803884","3268VU59826417","0","4"
"539838833074660","T","0","9","20210710133036","164.149.119.202","11922.0740","9413BB43956615","1","2"
"539838833074660","Y","1","6","20170108180932","210.187.203.198","6122.318","9279FF58112764","0","0"
"539838833074660","R","2","0","20170103165647","132.167.202.242","6140.44133","3268VU59826417","0","2"
"539838833074660","T","9","8","20210102232916","197.203.246.213","3108.438","9820HG27453566","1","3"
"539838833074660","K","6","5","20201218040143","196.201.153.151","12494.3378","9734KR45672367","1","2"
"539838833074660","Y","3","7","20200612121211","251.172.142.104","10249.9","4903FT23412669","0","0"
"539838833074660","T","8","5","20211024221539","205.143.232.192","12614.56","7492VN33841900","0","0"
"539838833074660","N","5","5","20211225192511","162.255.119.231","3059.517189","9820HG27453566","0","6"
"606534614325584","W","9","7","20180404231931","224.151.165.189","5792.935920","4118ZH50152010","1","2"
"606534614325584","T","1","5","20190416212935","108.136.251.241","12128.3896","3268VU59826417","1","0"
"606534614325584","C","1","7","20180631124529","154.254.236.103","5264.2008","2939MR51860229","1","0"
"606534614325584","N","8","0","20210915174147","107.118.217.187","6291.658442","6471UZ13224413","1","5"
"606534614325584","S","5","7","20200116090505","164.157.237.217","10353.6844","0051CH54048662","0","5"
"606534614325584","C","6","9","20210328010323","245.149.144.242","9775.35689","5224AM76351367","1","2"
"606534614325584","H","6","2","20181107064535","248.200.200.118","9150.7880","1172WK81885042","1","5"
"606534614325584","Z","8","0","20211128201915","159.106.245.224","2897.639427","0398ZP51762724","1","6"
"606534614325584","P","2","6","20180325103155","203.192.160.246","1818.6","3268VU59826417","1","6"
"462387736950973","P","3","6","20201028133831","133.103.119.224","6917.639","5959IJ52802513","0","3"
"462387736950973","Z","4","3","20190110164912","130.115.180.114","5870.080793","4931PF45935239","0","3"
"462387736950973","J","5","5","20190313133545","119.201.194.246","2558.49","9450ZA89910293","0","4"
"462387736950973","G","6","4","20200426202345","173.110.254.110","166.8788","9002BV54839516","0","3"
"462387736950973","Y","9","1","20181213031419","245.114.208.221","8490.895857","3652CN92816313","1","2"
"462387736950973","Y","8","2","20200617213252","207.151.138.233","4875.99","9279FF58112764","0","4"
"462387736950973","K","1","3","20211209171259","189.182.142.140","2804.019566","9002BV54839516","0","4"
"462387736950973","O","1","9","20210230221958","168.151.164.106","6052.494","2895LL60437724","0","6"
"462387736950973","R","6","1","20200901070925","167.106.166.186","9037.669946","3268VU59826417","1","3"
"462387736950973","C","0","2","20191225011214","103.243.120.149","6346.668","3098EL60352117","0","1"
"955296088612233","R","3","9","20190123123029","185.131.201.218","3904.9","6351RW56321155","0","5"
"955296088612233","C","9","7","20201217132814","201.142.255.143","6096.125259","4931PF45935239","1","6"
"955296088612233","T","5","9","20190601015834","198.113.138.223","5942.36191","7561AQ75039070","0","6"
"955296088612233","Z","7","7","20170231150509","222.177.213.214","6175.627","5959IJ52802513","0","2"
"955296088612233","P","2","0","20180604114228","151.194.155.252","7467.3","9683RF69518718","1","5"
"955296088612233","V","3","8","20180909164940","137.155.169.242","10982.2","7482YR63472358","0","5"
"955296088612233","N","7","5","20200105170644","211.212.155.223","9914.70395","7561AQ75039070","0","4"
"955296088612233","R","4","7","20190620042833","161.250.245.154","10757.70","2593AR48824752","1","5"
"817474401577527","A","7","1","20190319131114","151.106.148.235","2885.696759","5168NY09515557","0","5"
"817474401577527","V","5","2","20180709043539","134.209.118.191","9368.2688","1425EO55346942","1","0"
"817474401577527","C","7","1","20200301060845","184.206.129.254","8913.900","9683RF69518718","0","6"
"817474401577527","S","5","4","20171219185045","236.247.228.202","2875.6237","5168NY09515557","1","4"
"817474401577527","G","6","3","20170728071106","103.233.252.128","5581.46628","4597TC45373799","1","0"
"817474401577527","E","4","5","20210714002150","115.117.249.154","8678.93439","1425EO55346942","0","4"
"817474401577527","C","5","2","20201107052129","162.199.211.131","12977.881792","2635YV61486595","1","4"
"817474401577527","E","0","8","20201118141909","110.130.222.120","12241.906","1172WK81885042","0","3"
"817474401577527","O","0","5","20180801144450","100.225.123.161","8680.747990","2895LL60437724","0","2"
"817474401577527","G","1","1","20201219111516","123.255.155.232","13370.4608","1425EO55346942","0","4"
"817474401577527","K","1","0","20170511045131","219.178.194.238","11579.444","4597TC45373799","1","3"
"817474401577527","R","0","6","20170720081259","189.251.162.145","11732.03","2895LL60437724","0","2"
"817474401577527","T","5","3","20200801191341","150.156.120.185","6829.4","4118ZH50152010","0","1"
"723377333838770","F","1","7","20180503222331","197.221.250.167","10284.28","9036PZ90547005","1","3"
"723377333838770","B","4","0","20210317124049","244.210.156.192","1890.58","5959IJ52802513","0","5"
"723377333838770","I","1","2","20210704000143","188.219.115.216","6222.4","9413BB43956615","1","0"
"723377333838770","F","6","9","20200125113030","213.244.169.224","2657.0336","1425EO55346942","1","4"
"723377333838770","E","8","8","20171108102327","156.113.228.198","11487.8005","6351RW56321155","1","0"
"723377333838770","Z","1","9","20170814100336","115.251.127.183","5731.1","9002BV54839516","1","1"
"723377333838770","W","2","3","20201101015358","184.212.161.190","3346.25","1417KG96397867","0","0"
"723377333838770","T","5","9","20200927075415","240.176.106.169","5450.11851","7492VN33841900","0","2"
"723377333838770","T","6","3","20190728002329","201.232.126.201","6357.5389","0789VQ79195949","1","4"
"723377333838770","K","4","5","20170122233533","148.117.213.219","8489.4311","4770SP17469323","0","2"
"723377333838770","C","5","1","20170716001612","198.205.142.231","7348.3","6884PL65375518","0","3"
"723377333838770","M","9","3","20170214215931","127.157.244.162","7469.884","9489ST35214366","0","4"
"378726326824459","M","6","7","20190230204446","113.247.222.253","6847.58804","2895LL60437724","1","1"
"378726326824459","K","2","9","20200428110957","232.152.226.114","2439.13440","9450ZA89910293","0","2"
"378726326824459","Q","8","0","20181126192559","122.154.207.127","10173.58","7482YR63472358","0","0"
"378726326824459","R","8","5","20180205161352","172.255.205.124","4544.08245","9002BV54839516","1","4"
"378726326824459","C","2","8","20210526223048","105.129.240.168","9488.705","9036PZ90547005","1","2"
"378726326824459","D","9","1","20171217064858","211.114.161.165","3622.585588","1585FD77763439","0","1"
"378726326824459","Z","4","6","20200623150635","174.149.145.219","7080.38431","3098EL60352117","0","5"
"378726326824459","M","5","0","20201109111854","141.179.132.120","7154.654","4903FT23412669","0","5"
"378726326824459","E","2","7","20170829125030","210.174.150.158","6983.8738","4770SP17469323","0","2"
"378726326824459","J","5","4","20201020150245","212.195.240.121","2897.5","4931PF45935239","1","5"
"378726326824459","Y","2","7","20190331143122","207.173.102.179","7165.1","4264MH51614296","0","4"
"378726326824459","Z","5","9","20210218061948","248.171.107.118","8098.5519","7482YR63472358","1","5"
"378726326824459","H","5","3","20201213084303","153.119.212.169","12415.60","4903FT23412669","1","0"
"378726326824459","Z","1","5","20190703224718","189.142.103.166","14418.93429","9279FF58112764","1","4"
"544661158591184","F","7","1","20211029074359","117.136.141.162","13401.7377","6355NC39241405","0","0"
"544661158591184","X","8","0","20210708040733","244.160.112.241","10845.67989","0398ZP51762724","0","6"
"544661158591184","X","2","0","20191018012807","169.148.158.196","1131.99","2635YV61486595","0","0"
"544661158591184","F","4","0","20171019053751","197.115.236.207","8130.3256","1585FD77763439","0","1"
"544661158591184","I","6","4","20170506230612","155.149.125.147","3561.113995","1585FD77763439","0","1"
"544661158591184","Y","5","4","20200212031044","135.151.237.107","1080.7","9820HG27453566","0","0"
"544661158591184","X","1","3","20170131221210","252.244.181.166","4807.18248","6884PL65375518","1","5"
"544661158591184","E","4","5","20171223023107","184.254.242.123","10739.8976","2886FI15082575","0","0"
"544661158591184","H","4","8","20210405201554","182.201.141.154","6415.73358","4264MH51614296","1","3"
"544661158591184","X","1","9","20201208180146","137.102.216.207","2343.8621","4597TC45373799","0","1"
"544661158591184","D","7","3","20210424094505","143.129.225.243","3753.4424","4903FT23412669","1","1"
"907427939173307","W","9","6","20190723153536","116.178.228.238","6633.312","3098EL60352117","1","2"
"907427939173307","G","7","3","20180730061135","207.173.174.228","7851.7293","5168NY09515557","0","5"
"907427939173307","Y","7","3","20200316041007","229.147.133.211","10107.84","4597TC45373799","1","1"
"907427939173307","P","8","3","20170804174830","230.252.132.215","15471.17","6355NC39241405","0","3"
"907427939173307","K","2","0","20190515100712","140.103.149.192","3146.650","0789VQ79195949","0","3"
"907427939173307","U","3","1","20200516154420","160.122.242.239","7380.9","4264MH51614296","1","0"
"907427939173307","C","9","7","20171227111244","197.232.183.135","10080.960849","6471UZ13224413","1","6"
"907427939173307","Q","8","9","20211229021055","171.116.160.113","9005.907","9036PZ90547005","1","6"
"907427939173307","A","3","8","20210231125050","207.157.177.254","5709.487612","1417KG96397867","1","6"
"907427939173307","Y","0","3","20200520080526","198.199.167.102","3627.964","5729OU55406083","1","3"
"787984016896729","L","5","3","20170301123526","226.129.138.242","10667.895434","4118ZH50152010","0","3"
"787984016896729","N","6","7","20190615171119","220.143.193.110","4990.987","7561AQ75039070","0","1"
"787984016896729","D","1","5","20170618073125","138.152.141.233","4678.8562","3652CN92816313","1","1"
"787984016896729","S","2","0","20210310203012","117.188.153.210","8055.28467","9450ZA89910293","0","4"
"787984016896729","Z","2","2","20170822135747","239.111.247.159","10608.5","2939MR51860229","1","1"
"787984016896729","J","7","6","20180908063747","110.217.135.150","10725.523074","9489ST35214366","0","0"
