@relation data_train

@attribute time numeric
@attribute amount numeric
@attribute label numeric

@data
106,11713.2004,0
106,8451.1256,0
106,11162.1087,0
107,10801.2043,0
107,7742.0192,0
107,12930.6634,0
107,12147.2378,0
107,10018.7843,0
108,8399.7695,0
108,10672.8239,0
109,10573.9245,0
109,12939.1037,0
109,10252.2329,0
112,7734.8676,0
113,10463.9058,0
113,14747.1397,0
113,7323.5401,0
114,9622.5753,0
115,9014.4481,0
118,13906.8572,0
118,10273.3002,0
118,8888.9882,0
118,11963.0545,0
119,10231.2598,0
121,9261.2992,0
122,9963.8092,0
123,10794.5498,0
126,9973.7562,0
201,14015.418,0
201,16284.6831,0
201,10312.7818,0
202,13498.003,0
202,9520.4181,0
202,12147.0203,0
202,10644.9809,0
202,9229.7134,0
203,12036.9822,0
203,12489.4771,0
203,11532.4619,0
203,9609.9609,0
203,9557.7899,0
203,9379.2861,0
204,7221.7192,0
204,8907.6883,0
204,7284.7727,0
205,10757.1881,0
205,10314.0523,0
205,7583.5247,0
205,7922.9301,0
205,8716.7817,0
205,10299.3931,0
206,5500.3524,0
206,9619.9547,0
206,8663.7466,0
206,9905.3602,0
207,8320.2185,0
207,11156.8791,0
207,10315.4347,0
208,7998.1732,0
208,8030.1787,0
210,11861.7398,0
210,8189.5232,0
211,8983.5671,0
211,14498.8617,0
212,10930.2297,0
213,10981.2355,0
213,6346.3577,0
213,9909.3566,0
216,6480.3018,0
217,4696.6239,0
218,8229.1369,0
219,10760.8861,0
221,8065.8666,0
221,13121.1195,0
221,9350.2802,0
221,8285.9356,0
225,8328.3835,0
227,8099.3144,0
301,7223.0692,0
301,10827.064,0
301,8370.1369,0
301,9982.9875,0
302,7938.4284,0
302,10248.3597,0
302,7048.2708,0
303,8380.1234,0
303,6222.4632,0
303,9324.3335,0
304,9078.1581,0
304,9726.8032,0
304,10236.9259,0
304,13387.0801,0
304,7272.656,0
305,12306.9183,0
305,12027.1267,0
305,10385.6347,0
305,10516.7604,0
306,7681.1981,0
306,13754.6648,0
306,11719.9404,0
306,12843.0568,0
306,7290.6417,0
306,10489.7427,0
307,9872.503,0
307,6088.8127,0
307,8429.2975,0
307,9085.9435,0
307,8014.5372,0
308,10461.298,0
308,11137.9625,0
308,7828.2392,0
309,6816.3781,0
310,10654.0797,0
310,10298.4639,0
311,11466.3765,0
312,8757.1111,0
312,11923.4759,0
313,9680.4995,0
315,8572.1436,0
316,8887.9261,0
318,9584.9648,0
318,9086.307,0
319,11475.1964,0
319,8618.9554,0
320,7582.0968,0
324,9001.9306,0
325,10564.3549,0
326,11012.4688,0
401,9688.3395,0
401,7055.8737,0
401,12130.3797,0
401,7236.4518,0
401,11715.2212,0
402,11681.6065,0
402,12028.9169,0
402,10664.8978,0
402,8222.5082,0
403,11534.913,0
403,7170.3293,0
404,14578.8506,0
404,7385.7755,0
404,15546.4561,0
404,10362.0138,0
404,11220.7961,0
404,11566.7636,0
404,7568.7452,0
404,6878.5629,0
405,4989.4102,0
406,8837.6139,0
406,11754.7754,0
406,10181.6067,0
406,12369.7717,0
406,11056.0625,0
406,11613.8402,0
407,14837.6024,0
407,13747.4533,0
407,12747.8293,0
407,11913.6548,0
409,10712.1016,0
409,11344.2927,0
410,9567.6727,0
410,13308.3248,0
411,10870.7219,0
411,10527.6785,0
412,11101.1051,0
413,9177.1634,0
414,9247.9278,0
414,7571.4093,0
415,5099.8088,0
415,11208.1481,0
416,11988.2822,0
416,12459.756,0
416,7231.298,0
416,11439.736,0
418,10023.7217,0
424,8011.4816,0
424,7931.4992,0
427,9194.912,0
501,7985.4024,0
501,9971.3678,0
501,8591.4516,0
502,5769.8442,0
502,9376.6855,0
502,9886.6591,0
502,10275.4266,0
503,8691.5431,0
503,11709.2407,0
503,7473.1682,0
503,8428.5024,0
503,7910.5084,0
503,10398.3938,0
503,9232.9706,0
504,12238.6938,0
504,9416.3191,0
504,11628.9771,0
504,9631.1067,0
504,10607.7424,0
504,8266.4146,0
505,7695.6783,0
505,12712.008,0
506,9022.8188,0
506,10622.5612,0
506,10427.1151,0
506,13775.9992,0
506,12550.2841,0
507,12011.4384,0
507,11650.3972,0
507,10068.9028,0
508,12895.1528,0
510,9140.4162,0
511,8517.6874,0
511,12329.3473,0
512,11659.4836,0
512,14780.2025,0
513,8937.5672,0
513,9632.0963,0
514,7786.4894,0
514,7792.7078,0
516,8622.0021,0
518,8201.8977,0
518,9636.5142,0
520,12743.4585,0
520,7163.4756,0
520,10651.7537,0
521,4469.7553,0
521,12510.2057,0
524,8833.6129,0
526,11786.7936,0
601,11187.6112,0
601,9624.7908,0
601,12230.5929,0
601,9790.878,0
601,11804.8268,0
602,10594.4834,0
602,8646.4123,0
603,12999.7751,0
603,10477.7766,0
603,9404.4293,0
603,7732.9685,0
603,9159.5556,0
603,10936.9071,0
603,6617.8298,0
603,10642.6882,0
604,12381.5882,0
604,13082.8585,0
604,11354.5675,0
605,11069.3751,0
605,9293.0371,0
605,5838.3837,0
605,10316.9761,0
605,9014.4233,0
605,10392.0199,0
606,8360.8367,0
606,13342.6254,0
607,11244.7178,0
607,12112.9065,0
607,10505.6861,0
607,11431.3145,0
608,11054.0446,0
608,10509.6385,0
609,5539.1928,0
610,9075.3277,0
610,8776.4517,0
610,8764.9213,0
611,10612.3092,0
612,12124.0036,0
613,11847.7474,0
614,9779.9864,0
616,9762.803,0
616,12332.145,0
617,10779.5087,0
619,9590.4573,0
619,9558.0119,0
619,10312.2205,0
621,10845.8327,0
621,8883.4017,0
623,8598.4322,0
626,10726.2571,0
701,11546.5898,0
701,9596.8539,0
702,11543.1833,0
702,9515.0198,0
703,12101.6954,0
703,6452.3886,0
703,8057.2713,0
703,11451.6772,0
703,8302.1475,0
704,11154.2883,0
704,8342.4345,0
704,8808.5472,0
705,7772.7253,0
705,9341.1314,0
705,8817.5055,0
705,10545.7802,0
705,13153.1042,0
706,10182.8343,0
706,5597.3989,0
706,9491.3191,0
706,7897.0284,0
706,8770.2387,0
706,8327.5341,0
706,9442.263,0
706,12480.685,0
707,10339.1584,0
707,10978.2971,0
707,8272.205,0
707,10916.3315,0
707,6249.4018,0
708,9179.8072,0
708,10264.5326,0
709,13207.7226,0
710,8910.1817,0
710,12144.8397,0
712,11340.4333,0
712,10942.8478,0
714,12582.8758,0
714,10635.406,0
714,9102.3461,0
715,11145.3381,0
715,10886.8545,0
716,12211.006,0
717,9107.1312,0
718,7236.834,0
718,11462.2437,0
720,10195.766,0
724,8408.7434,0
724,12819.0875,0
724,9853.293,0
801,12222.1728,0
801,9361.9921,0
801,12456.3795,0
801,13936.8801,0
801,7643.1728,0
801,9717.5397,0
802,8980.3564,0
802,8548.7558,0
802,10313.6686,0
802,11043.4967,0
803,2752.5634,0
803,9816.4796,0
803,7834.9127,0
804,7831.9612,0
804,8912.7122,0
805,13745.3539,0
805,9096.1737,0
805,8396.6119,0
805,9911.9458,0
806,10924.2949,0
806,9977.919,0
806,8210.4687,0
806,11357.7071,0
806,11889.9947,0
806,10194.2969,0
806,9633.2691,0
807,8718.4524,0
807,10465.693,0
807,10621.0695,0
807,12454.7513,0
809,9712.3213,0
809,6602.2501,0
811,7685.9041,0
812,7084.2665,0
812,6920.4051,0
813,10916.5328,0
813,9730.4258,0
814,8482.9954,0
814,11533.1237,0
814,9887.2392,0
816,11665.5286,0
816,7254.6539,0
816,7876.5261,0
818,8201.7316,0
818,8100.6163,0
819,8621.8562,0
820,10859.4335,0
822,13935.9462,0
823,14682.7152,0
824,9509.1897,0
901,9887.5987,0
901,8224.5691,0
901,9528.3247,0
901,8353.1143,0
901,12327.0785,0
902,9834.5514,0
902,9996.2526,0
902,10939.2879,0
902,9106.932,0
903,13266.2953,0
903,9541.4011,0
903,9626.582,0
903,10264.6656,0
903,10742.3517,0
903,11276.8729,0
904,11303.6658,0
905,11295.8434,0
905,8822.4281,0
905,8130.5819,0
905,13285.1192,0
906,11697.4038,0
906,11719.8817,0
906,6068.012,0
906,7466.6391,0
906,7999.5366,0
907,8327.8618,0
907,13367.2554,0
907,10711.6617,0
907,8897.8484,0
907,11180.9228,0
908,7351.4586,0
909,14215.4016,0
910,8711.6058,0
912,10205.3928,0
913,13672.8265,0
913,11139.4017,0
914,10347.9837,0
914,10991.8273,0
914,7831.7624,0
914,9307.2168,0
915,13823.0085,0
915,9009.4137,0
916,10556.6422,0
917,12106.2907,0
919,9619.9141,0
919,9162.5363,0
920,8163.3334,0
922,9477.267,0
924,8135.0289,0
926,7427.9182,0
1001,6691.5581,0
1001,11825.8751,0
1001,11526.1981,0
1002,12402.7809,0
1002,11437.4657,0
1002,7418.7625,0
1002,11055.0709,0
1002,12760.6004,0
1002,10744.6913,0
1003,10453.463,0
1003,8641.6048,0
1004,9642.2816,0
1004,9321.4407,0
1004,9566.2626,0
1004,13744.6438,0
1005,6925.9586,0
1005,10059.8996,0
1005,7138.3983,0
1006,7666.4424,0
1006,9471.6341,0
1006,11820.7435,0
1006,10643.5854,0
1006,9600.6176,0
1007,8625.2875,0
1007,10581.5123,0
1007,12525.0195,0
1007,9732.6944,0
1007,10837.7736,0
1007,8619.3762,0
1007,13570.7448,0
1008,11373.2049,0
1008,9793.6899,0
1010,9045.3438,0
1010,14372.8366,0
1011,10654.6023,0
1011,10792.6731,0
1012,10279.9918,0
1012,11317.7824,0
1013,10361.0971,0
1014,12521.7841,0
1015,7941.1456,0
1018,12707.339,0
1019,7070.3121,0
1019,11549.8751,0
1019,11445.0985,0
1020,9950.7068,0
1021,12655.4146,0
1021,10743.7342,0
1024,11611.2945,0
1027,9563.3033,0
1101,6661.0087,0
1101,8574.0473,0
1102,6695.9509,0
1102,9966.0657,0
1102,7962.7565,0
1102,9486.0566,0
1102,9136.076,0
1103,9236.528,0
1103,9318.0213,0
1103,11157.6404,0
1103,12055.9787,0
1104,9057.6973,0
1104,6463.7486,0
1104,11944.0963,0
1104,9715.1686,0
1104,7407.2757,0
1105,7916.7992,0
1105,8302.2757,0
1105,11139.0865,0
1105,8854.8421,0
1105,14634.4667,0
1106,9643.3492,0
1106,8832.0484,0
1106,2254.5737,0
1107,6307.9059,0
1107,10710.9402,0
1107,10070.5892,0
1107,10140.5997,0
1107,11245.3719,0
1107,10025.2677,0
1108,10081.9072,0
1110,9787.7786,0
1110,10545.6692,0
1111,8693.4917,0
1112,9169.2431,0
1113,8710.4643,0
1113,10179.0017,0
1114,12020.0038,0
1114,8720.8233,0
1114,10669.3541,0
1116,8678.0784,0
1116,7227.7037,0
1116,11143.9798,0
1118,9883.1288,0
1118,10128.1208,0
1119,8976.2905,0
1120,11635.9681,0
1126,8486.5372,0
1126,9737.4895,0
1127,13752.3079,0
1201,9717.9643,0
1201,11684.4267,0
1201,9722.6907,0
1201,10139.7223,0
1201,9045.6097,0
1201,11342.3087,0
1201,9865.7976,0
1201,11557.4648,0
1201,11036.0914,0
1202,8402.8033,0
1202,10858.7737,0
1202,14041.025,0
1202,10424.5551,0
1202,10467.433,0
1202,11642.5356,0
1202,8715.1823,0
1202,10047.3899,0
1203,12864.0434,0
1203,12996.7057,0
1204,11984.4366,0
1204,11960.0317,0
1205,9701.7001,0
1205,9918.3651,0
1205,8062.4685,0
1207,8694.6179,0
1207,8321.4557,0
1207,9529.699,0
1207,7440.8317,0
1207,4787.0673,0
1207,12881.4069,0
1209,11990.2831,0
1210,11415.1815,0
1210,10130.3537,0
1210,9439.5117,0
1210,12237.7296,0
1211,8529.7137,0
1211,9908.6869,0
1212,11476.0781,0
1214,12141.7351,0
1214,8944.4525,0
1216,10096.3875,0
1217,9570.8698,0
1218,10812.159,0
1218,8872.5687,0
1219,9867.3036,0
1220,10407.8368,0
1221,9517.8912,0
1221,6343.9398,0
1223,7676.7287,0
1226,10695.6562,0
101,9459.7736,0
101,6940.7586,0
101,9944.8156,0
102,8683.8766,0
102,12601.9113,0
102,12759.6443,0
102,11321.8579,0
102,15179.7162,0
102,12501.5695,0
102,12337.4529,0
103,15304.6801,0
103,12081.5026,0
103,12431.2186,0
103,10738.4818,0
103,8312.1104,0
103,13583.2966,0
104,9700.8078,0
104,7753.1462,0
105,9874.1665,0
105,14526.5207,0
105,13746.6325,0
105,7835.8092,0
106,10724.1515,0
106,9273.1918,0
106,10423.3932,0
107,11832.9262,0
107,11094.8277,0
107,11395.979,0
107,8121.6232,0
107,8032.5207,0
108,12693.4221,0
109,11313.7248,0
109,9862.9985,0
111,10789.9516,0
111,11642.7056,0
112,10112.1381,0
112,6956.1402,0
114,7789.6908,0
114,9060.5348,0
114,13602.7356,0
115,10428.5846,0
115,11477.4885,0
117,12248.6635,0
118,7437.0918,0
121,10057.2554,0
121,10038.3565,0
121,10001.8529,0
123,7544.3973,0
125,9439.6002,0
127,14780.539,0
201,10117.3922,0
201,12118.1299,0
201,10453.3115,0
201,7519.0322,0
201,12533.6191,0
202,11243.2888,0
202,12029.1566,0
202,11976.2224,0
202,8088.5523,0
202,8578.5039,0
203,8466.6569,0
203,10784.7603,0
203,12289.0079,0
203,12775.8796,0
204,12398.7614,0
204,13157.1395,0
204,10884.6625,0
205,11334.2435,0
205,11237.5592,0
205,10375.8171,0
205,9021.5407,0
206,13553.4823,0
206,15787.7743,0
206,11052.3659,0
207,10211.9474,0
207,7859.3239,0
207,11416.9207,0
207,9461.5292,0
207,12152.8415,0
207,10826.9213,0
208,10624.2149,0
208,13096.4431,0
209,14169.2903,0
209,11597.8687,0
209,14681.5509,0
209,14754.935,0
210,10310.2387,0
212,8405.0354,0
212,10072.7365,0
213,7525.5917,0
215,9653.1471,0
215,9039.0862,0
215,13426.1808,0
218,9670.1065,0
220,9005.6738,0
220,7906.1625,0
220,9104.9302,0
221,11897.9628,0
222,13601.9894,0
226,10398.4463,0
301,6182.8669,0
301,9341.2876,0
301,10634.78,0
301,11460.8263,0
302,11419.5064,0
302,10395.5723,0
302,10227.0089,0
303,10139.1842,0
303,11717.7271,0
303,8215.6273,0
303,10420.3659,0
303,8950.7324,0
303,9239.0803,0
304,7507.9626,0
304,10067.1531,0
304,8847.7151,0
304,10610.9371,0
304,11483.3805,0
305,11613.6768,0
305,10730.8007,0
305,11888.5134,0
306,12042.3753,0
306,9855.1973,0
306,9962.7134,0
306,8917.7605,0
306,13923.4005,0
306,12770.5998,0
306,9855.0204,0
307,9721.3328,0
307,7541.7661,0
309,10657.5963,0
310,9928.0576,0
310,12935.7268,0
311,11300.4391,0
311,8886.8564,0
313,14786.706,0
313,9391.815,0
313,10249.8756,0
313,8932.5678,0
313,9654.999,0
316,9117.0991,0
316,9999.6977,0
317,7617.8346,0
318,11636.9894,0
321,10701.1049,0
321,9483.3425,0
321,11594.5584,0
322,11513.4371,0
324,12787.2943,0
327,10595.5341,0
401,9676.133,0
401,11755.3057,0
401,10127.7571,0
401,10438.4076,0
402,12633.9641,0
402,9610.9937,0
402,12090.0738,0
402,9200.9452,0
402,10715.9947,0
402,12770.5144,0
403,11546.1671,0
403,14443.9731,0
404,10280.9002,0
404,9948.5039,0
404,10708.7736,0
404,11358.8428,0
405,10787.2177,0
405,12803.5958,0
406,13693.582,0
406,8028.8852,0
406,8849.4113,0
406,7300.5612,0
406,9571.929,0
406,9607.3027,0
407,7481.4661,0
407,10262.6707,0
407,10519.5689,0
407,12101.0861,0
407,7571.5392,0
407,10662.7765,0
408,10413.0628,0
408,9359.6411,0
408,11217.4117,0
409,9889.5485,0
410,14297.1983,0
412,12514.5803,0
412,9245.0284,0
412,12262.7999,0
414,12680.7779,0
414,10995.0188,0
415,7887.2033,0
415,13430.367,0
415,5073.3078,0
416,10352.1495,0
419,8682.6473,0
420,10813.126,0
421,11095.7491,0
421,11233.2634,0
424,13795.5813,0
426,9270.7685,0
501,11180.3619,0
501,14175.3674,0
502,11663.0758,0
502,8897.2142,0
502,10750.4877,0
502,10921.1612,0
502,10202.5601,0
502,14797.6644,0
503,8355.0802,0
503,11388.6091,0
504,9122.2445,0
504,14309.5033,0
504,5796.5973,0
504,8199.2623,0
505,12629.8771,0
505,10262.1708,0
505,9604.6386,0
505,11825.7297,0
506,9004.9979,0
506,11832.0698,0
506,9270.4195,0
506,13089.831,0
506,11332.8284,0
506,7188.9924,0
506,8426.0632,0
506,12464.4246,0
507,11532.8655,0
507,10654.7354,0
507,10424.9107,0
507,12596.6708,0
508,9830.5055,0
508,10831.5358,0
508,9868.8071,0
509,9473.928,0
511,10993.6432,0
511,14865.9834,0
511,8799.8599,0
512,10602.9296,0
514,7264.5113,0
514,8846.0844,0
516,11232.3416,0
516,7222.1392,0
517,8204.6593,0
518,9851.7496,0
519,11243.825,0
519,11478.772,0
520,13920.3475,0
523,9048.4528,0
523,9614.3564,0
526,11905.7918,0
601,9595.7413,0
601,12296.3674,0
601,7857.1221,0
602,7122.6138,0
602,11842.8615,0
602,11544.9504,0
603,12085.8236,0
603,6599.1476,0
603,12823.7418,0
603,10960.4128,0
603,8543.3947,0
603,12645.983,0
603,10742.7313,0
603,11763.4647,0
603,10715.4541,0
604,6472.6515,0
605,7786.7236,0
605,8914.4499,0
605,9887.8366,0
605,6607.2196,0
606,8562.957,0
606,11952.9449,0
606,15399.1258,0
606,12633.5735,0
607,11540.4205,0
607,9967.2048,0
607,11241.9863,0
607,14010.0414,0
607,10420.2388,0
607,11622.9394,0
608,10070.4618,0
609,11850.5825,0
611,11292.3865,0
612,10376.4876,0
612,11965.8107,0
613,11133.7619,0
613,10809.8916,0
613,8857.9711,0
614,8168.2892,0
614,14951.1561,0
616,10228.2893,0
616,11046.0781,0
616,10101.409,0
617,10195.4133,0
618,8687.2007,0
619,10094.2844,0
619,11284.9248,0
624,7672.0079,0
626,10720.7404,0
626,9295.8124,0
701,6242.8472,0
701,14473.093,0
701,7863.157,0
701,9528.9046,0
701,11325.0116,0
702,13499.1758,0
702,11607.2748,0
703,13258.8576,0
703,11501.2797,0
703,5281.65,0
703,11651.9755,0
704,10743.2326,0
704,7596.0852,0
704,8993.9295,0
704,14073.0057,0
704,13561.0099,0
704,10782.9002,0
704,11871.3807,0
704,9727.666,0
705,10937.9523,0
705,9989.1225,0
705,9242.2002,0
706,10749.3108,0
706,13685.4694,0
706,11765.4854,0
706,13686.9816,0
707,9968.9467,0
707,10330.7535,0
707,8776.3216,0
707,13512.6246,0
708,11775.4216,0
709,10240.2121,0
710,9226.192,0
711,12360.2458,0
712,13220.6037,0
712,7077.8435,0
712,10725.2007,0
712,5225.273,0
714,5299.8399,0
714,12698.5637,0
715,8852.4644,0
716,10917.5032,0
718,10851.265,0
719,11995.3239,0
719,13277.9697,0
721,8818.2556,0
721,10814.4665,0
721,10364.0667,0
721,9335.953,0
723,10546.18,0
801,9718.3956,0
801,12052.8636,0
802,11058.1076,0
802,9651.8263,0
802,12732.453,0
802,14885.0555,0
802,14910.4824,0
802,8966.1843,0
803,12915.7116,0
803,12206.0892,0
803,10914.5892,0
803,10838.9015,0
804,14125.1613,0
804,14378.4283,0
805,15541.191,0
805,12896.6857,0
805,8789.2979,0
805,11699.8478,0
805,14844.0593,0
806,13773.7965,0
807,13426.7783,0
807,14432.0631,0
807,9169.1811,0
807,11124.482,0
807,5370.3517,0
807,15004.1092,0
807,10495.8599,0
807,9129.8274,0
807,8923.3463,0
807,14936.9191,0
808,12137.3605,0
808,10559.9031,0
809,9564.6251,0
809,12250.9547,0
810,10233.2346,0
811,13901.6569,0
811,9903.3883,0
813,12373.27,0
814,11215.5037,0
814,10871.5818,0
815,14907.4611,0
816,11699.2265,0
818,10052.285,0
820,7564.2324,0
820,12697.7394,0
821,13348.0073,0
821,9095.1246,0
821,9284.8085,0
825,7403.5641,0
826,9393.3568,0
901,10034.0601,0
901,9635.8491,0
901,12729.0163,0
902,11076.7891,0
902,11413.835,0
902,11761.1847,0
902,13673.8528,0
903,13813.8637,0
903,12660.5474,0
903,10918.2771,0
903,13873.9322,0
904,12253.7032,0
904,12865.9129,0
905,11097.0784,0
905,5328.5176,0
905,9618.1039,0
905,12825.8016,0
905,14383.2206,0
905,12020.2572,0
906,11000.281,0
906,12735.0543,0
906,10359.8865,0
906,12066.8914,0
907,13790.0272,0
907,12557.4825,0
907,12396.5466,0
907,9817.8311,0
907,10390.0068,0
907,9820.3623,0
907,9930.5792,0
908,8882.424,0
908,11742.7431,0
908,9551.8382,0
910,9837.4098,0
910,9621.6909,0
910,10946.0801,0
911,8169.5186,0
912,13189.7849,0
912,9390.4614,0
913,7281.9834,0
916,12885.2629,0
917,6529.4279,0
918,7084.3691,0
919,14113.229,0
920,11556.0061,0
921,10356.2482,0
921,12293.1601,0
922,10784.5733,0
923,11163.5053,0
926,11887.725,0
1001,14181.9343,0
1001,9115.7019,0
1001,5059.7153,0
1001,13069.1526,0
1001,11687.7359,0
1002,6666.0023,0
1002,10383.9369,0
1002,13298.5849,0
1003,9240.4511,0
1003,8393.4022,0
1003,10036.4628,0
1003,9854.7346,0
1004,11253.3615,0
1004,13939.602,0
1004,9762.8844,0
1004,11408.3777,0
1004,8712.7473,0
1005,9044.2197,0
1005,9201.4364,0
1005,11525.9867,0
1005,11504.5764,0
1006,9845.5221,0
1006,12695.7847,0
1006,10090.0296,0
1006,12304.4587,0
1006,12350.3361,0
1006,7322.1273,0
1007,6220.7581,0
1007,5366.8451,0
1007,7882.7837,0
1009,8206.6176,0
1009,10108.8438,0
1009,10678.0364,0
1009,6353.8191,0
1010,8558.1931,0
1012,11361.4769,0
1012,8403.1947,0
1013,10325.334,0
1013,7922.3732,0
1014,10208.7743,0
1015,11746.8195,0
1016,11612.0653,0
1018,11621.0888,0
1018,13071.2249,0
1019,5083.6023,0
1019,11659.1515,0
1020,7708.1104,0
1021,13232.8783,0
1021,10408.3486,0
1024,9233.4889,0
1101,9252.9004,0
1101,9202.2393,0
1101,14990.4706,0
1101,12146.4145,0
1101,13255.45,0
1101,13022.0031,0
1102,15976.2646,0
1102,9789.5952,0
1102,11843.0227,0
1102,8906.5426,0
1103,8733.8194,0
1103,12690.1582,0
1103,9537.2566,0
1103,11022.9312,0
1104,8930.3719,0
1104,12092.6675,0
1105,10183.382,0
1105,16912.1364,0
1106,11148.3896,0
1106,10924.9898,0
1106,13309.9015,0
1107,12655.6486,0
1107,7071.755,0
1107,8597.8823,0
1107,10519.488,0
1107,10369.2681,0
1107,10112.7094,0
1107,11395.6913,0
1107,11306.8984,0
1107,9905.1281,0
1108,14149.1081,0
1108,8146.521,0
1110,10386.7653,0
1110,11070.2457,0
1111,9752.3693,0
1112,8571.6814,0
1113,12693.2192,0
1114,9798.6515,0
1114,10059.7162,0
1114,9953.5171,0
1115,13769.0073,0
1115,11192.8486,0
1118,12244.7357,0
1118,11783.4367,0
1120,15030.1658,0
1120,9417.7442,0
1120,9768.6465,0
1121,12856.3801,0
1124,9989.0046,0
1127,9286.1448,0
1201,12745.8948,0
1201,12163.6919,0
1201,13018.1619,0
1201,12206.1501,0
1201,10183.2255,0
1201,9119.1653,0
1201,8611.3951,0
1202,12163.0824,0
1202,11001.5722,0
1202,13172.1065,0
1202,14023.7225,0
1202,11213.9068,0
1202,12173.819,0
1203,8648.9481,0
1203,12251.4322,0
1203,12754.5505,0
1203,10743.8753,0
1204,7349.5996,0
1204,8739.9451,0
1204,7365.1923,0
1204,6497.9608,0
1204,11181.833,0
1204,9925.3047,0
1205,8312.3989,0
1206,14848.7118,0
1206,12622.4814,0
1206,9678.491,0
1207,11047.9145,0
1207,8240.0818,0
1207,8075.3381,0
1208,9649.9665,0
1209,9226.1221,0
1210,9450.4602,0
1210,10325.6973,0
1210,12081.053,0
1212,12014.5775,0
1212,9373.4284,0
1213,13411.4632,0
1214,11238.685,0
1214,12506.0081,0
1216,11888.5123,0
1216,10566.3704,0
1218,12512.6047,0
1218,11348.2224,0
1219,10610.0767,0
1219,10296.8615,0
1220,6977.5261,0
1222,8594.1396,0
1224,8075.122,0
1226,15167.1911,0
101,6490.4519,0
101,10477.1586,0
101,9620.8699,0
102,12737.9723,0
102,10305.9244,0
102,7427.3077,0
102,11254.6398,0
103,7242.2692,0
103,10554.1549,0
103,12383.2595,0
103,10333.8373,0
103,11587.6627,0
103,10326.6467,0
103,5742.1056,0
104,12963.836,0
104,7629.0476,0
104,10076.3944,0
104,8691.9843,0
105,9007.866,0
105,13137.7023,0
105,10809.1106,0
106,14410.4222,0
106,13011.9805,0
107,13872.1591,0
107,9937.2391,0
107,8470.1316,0
107,10613.6008,0
107,9511.6057,0
107,9718.341,0
107,13094.2553,0
108,10380.862,0
109,10855.1038,0
110,12376.9113,0
110,13088.0169,0
110,14206.6464,0
110,10056.3395,0
111,12414.1031,0
111,12553.8739,0
113,4262.4744,0
114,12387.5007,0
115,13426.8292,0
117,7554.4858,0
117,10895.053,0
119,11771.2346,0
121,14704.6717,0
121,10272.5308,0
121,7223.2878,0
121,14031.6699,0
125,10013.5714,0
125,13118.2933,0
201,10623.1473,0
201,12576.5629,0
201,12229.7543,0
201,12849.5972,0
201,11335.1819,0
202,7394.3213,0
202,9660.9371,0
202,9880.5424,0
203,10037.6699,0
203,14881.7772,0
203,10995.8147,0
204,13333.798,0
204,10427.2191,0
204,11395.7243,0
204,13516.6257,0
204,10773.2449,0
205,8305.8268,0
205,9524.3485,0
205,9653.6584,0
205,8730.0362,0
206,6025.4384,0
206,7862.4905,0
206,9772.813,0
206,10256.3288,0
207,11235.6527,0
207,8627.8993,0
207,11182.23,0
207,9250.4324,0
207,13257.5516,0
207,12560.7895,0
209,12694.3055,0
210,9798.0923,0
210,13945.7627,0
211,11990.9052,0
211,13472.672,0
212,6441.6276,0
212,9225.3081,0
213,14835.7103,0
213,9150.0422,0
214,11083.1712,0
215,12567.2378,0
215,10098.0987,0
217,9088.7821,0
217,13220.5599,0
218,11932.7531,0
219,12506.5271,0
221,7853.9576,0
223,10803.8644,0
223,10627.1595,0
226,8762.0685,0
301,12466.4191,0
301,3528.9769,0
301,11561.2777,0
301,9019.1177,0
301,12915.8091,0
301,11344.9991,0
301,9705.7257,0
302,8077.9975,0
302,10449.4418,0
303,8286.6493,0
303,12840.5532,0
303,10165.2489,0
304,9806.1696,0
304,9483.4796,0
304,8954.809,0
304,11706.4109,0
304,10565.7272,0
305,9465.1438,0
305,10352.6129,0
305,8866.6839,0
305,11384.0186,0
305,11589.6506,0
306,11590.4604,0
306,10110.8007,0
306,9374.5963,0
306,11687.5667,0
306,14268.9575,0
307,12118.0631,0
307,11236.9399,0
307,11342.9131,0
308,6747.792,0
308,9036.7434,0
309,14474.5128,0
309,10571.7021,0
310,10947.0119,0
310,9169.2993,0
310,12367.223,0
312,8932.2825,0
312,13399.2426,0
312,10428.5882,0
316,10875.2493,0
318,10697.8909,0
318,12438.6559,0
319,11486.178,0
320,10447.1793,0
320,10230.7462,0
321,10177.1228,0
324,12794.9964,0
326,12385.6122,0
327,6666.3141,0
401,10287.4342,0
401,14368.4726,0
401,13567.0774,0
402,14589.8983,0
402,12666.8758,0
402,14691.1422,0
403,11018.7603,0
403,13912.2574,0
403,11056.8117,0
403,10303.4871,0
403,11919.6399,0
404,7893.0388,0
404,11451.0042,0
404,10123.2278,0
404,10962.2617,0
405,10343.8344,0
405,8447.7939,0
405,10825.9047,0
405,10662.5306,0
405,10107.0267,0
405,7851.9784,0
405,11113.8083,0
405,13252.6192,0
405,12623.3954,0
406,8918.6233,0
406,8607.98,0
406,9376.4418,0
406,13240.6489,0
407,6875.3782,0
407,15399.7979,0
408,11869.5249,0
410,6915.4077,0
411,11000.983,0
413,8100.073,0
413,6300.998,0
413,11710.9364,0
413,12414.3832,0
413,10898.4323,0
414,13083.5825,0
414,6167.4481,0
415,9136.5754,0
416,10129.0551,0
417,8081.6668,0
418,11075.7842,0
418,8475.9538,0
418,12629.0251,0
418,13472.7303,0
422,11196.6325,0
